x, y, th, stamp, 
-1.3637209858426302, -9.042678415419996, -0.8479051463725537, 71298000000, 
-1.3609523462294149, -9.045787543546183, -0.8377080949483762, 71332000000, 
-1.3581298247235476, -9.048893191485059, -0.8275106236775699, 71366000000, 
-1.3552757834906726, -9.051969616412364, -0.8173132520282282, 71400000000, 
-1.3523672711810446, -9.055041208515778, -0.8071144498656531, 71434000000, 
-1.3494277842424773, -9.05808292391932, -0.7969157999765406, 71468000000, 
-1.346457330459513, -9.061094449643942, -0.7867173844759661, 71502000000, 
-1.3434319664710868, -9.06409946929056, -0.7765183637001768, 71536000000, 
-1.3403761099657168, -9.06707369051387, -0.7663211309959049, 71570000000, 
-1.3372651625725258, -9.070040162439183, -0.7561244633477324, 71604000000, 
-1.334123894185854, -9.072974998228295, -0.7459270033677126, 71638000000, 
-1.330952598511078, -9.075877863409794, -0.7357311138770649, 71672000000, 
-1.3277264234463122, -9.078771054138093, -0.7255360557283971, 71706000000, 
-1.3244706271265696, -9.08163128949902, -0.7153400499066047, 71740000000, 
-1.3211603266575394, -9.084480427968263, -0.7051438348188531, 71774000000, 
-1.3178208713681772, -9.087295575686703, -0.6949480001082122, 71808000000, 
-1.3144532002969704, -9.090076520824443, -0.6847516058957793, 71842000000, 
-1.3110310302011996, -9.09284418006215, -0.6745554054847914, 71876000000, 
-1.3075808678291305, -9.095576618131702, -0.664358263690871, 71910000000, 
-1.3040765884557786, -9.098294470282067, -0.6541611780443625, 71944000000, 
-1.3005445909283135, -9.100976201837861, -0.6439629495885428, 71978000000, 
-1.2969857735088304, -9.103621777292744, -0.6337656661581135, 72012000000, 
-1.293372635227887, -9.10625077307489, -0.623567242609183, 72046000000, 
-1.2897328974827336, -9.108842831601745, -0.6133694165840899, 72080000000, 
-1.2860389497341178, -9.111417051964306, -0.6031720454597805, 72114000000, 
-1.2823187561306046, -9.113953565331146, -0.5929742087961454, 72148000000, 
-1.2785444737669025, -9.116470938456569, -0.5827770668366, 72182000000, 
-1.2747444517569952, -9.118949810043695, -0.5725807426942932, 72216000000, 
-1.270919188284113, -9.12138992344111, -0.5623847553264676, 72250000000, 
-1.267040418883555, -9.12380900841044, -0.552188764846339, 72284000000, 
-1.2631370241037674, -9.126188471476326, -0.5419926553688815, 72318000000, 
-1.2591802993138201, -9.128545350720623, -0.531796568447764, 72352000000, 
-1.2551997401025687, -9.130861757392601, -0.5216001779796949, 72386000000, 
-1.251196003750293, -9.133137506149533, -0.5114043666499313, 72420000000, 
-1.2471394530687263, -9.135388559536713, -0.5012072076014046, 72454000000, 
-1.2430605300326667, -9.1375982327179, -0.4910105002857176, 72488000000, 
-1.2389291272065495, -9.13978179924546, -0.48081323900364836, 72522000000, 
-1.2347759385414723, -9.141923181709268, -0.47061614386192224, 72556000000, 
-1.2306010610124827, -9.144021967084747, -0.4604184815705533, 72590000000, 
-1.2263746586590079, -9.14609304701481, -0.45022128218495655, 72624000000, 
-1.222127254630448, -9.148120890950258, -0.44002333779376784, 72658000000, 
-1.2178284016439083, -9.150119525504492, -0.42982544612121965, 72692000000, 
-1.2135094168768372, -9.152074373931283, -0.419628729226608, 72726000000, 
-1.2091395245528251, -9.153998793304307, -0.40943170863077855, 72760000000, 
-1.204750098009122, -9.15587861628052, -0.3992346266736706, 72794000000, 
-1.2003416141765846, -9.157713644074393, -0.38903769908424507, 72828000000, 
-1.1958831127404903, -9.159516435139935, -0.3788410709225452, 72862000000, 
-1.1914063524263085, -9.161273724314016, -0.3686443474777796, 72896000000, 
-1.1868800816190344, -9.162997321352382, -0.35844762522672036, 72930000000, 
-1.1823363686021202, -9.164674606134838, -0.34825137991610505, 72964000000, 
-1.1777441145809004, -9.166317114513744, -0.3380541014822288, 72998000000, 
-1.1731350927522814, -9.167912435367192, -0.32785716270375187, 73032000000, 
-1.1685103950251583, -9.169460912166182, -0.31766053121440224, 73066000000, 
-1.163837688500231, -9.170972322803168, -0.30746357537040175, 73100000000, 
-1.1591500632693061, -9.172436197730203, -0.29726613856642453, 73134000000, 
