x, y, th, stamp, 
0.053930354625987796, -0.5252260995861485, -0.012760184016900602, 39134000000, 
0.06501332956657632, -0.5253675855081571, -0.012760146962067282, 39168000000, 
0.07609644607315758, -0.5255090693870438, -0.012760150700342233, 39202000000, 
0.08717957450574729, -0.5256505601410325, -0.012760173309579292, 39236000000, 
0.09833054125679733, -0.5257929107083142, -0.012760099096396695, 39270000000, 
0.1094816849666435, -0.5259352641569279, -0.012760092604587178, 39304000000, 
0.1207006209924655, -0.5260784853743882, -0.01276006917859456, 39338000000, 
0.13191975094344088, -0.5262217036615999, -0.012760071444811394, 39372000000, 
0.14320668961182687, -0.5263657939848859, -0.012760009206264501, 39406000000, 
0.15449384239251449, -0.5265098817482577, -0.012760017459679902, 39440000000, 
0.1657809103775326, -0.526653972412432, -0.012760060441889447, 39474000000, 
0.177136023062431, -0.5267989284577964, -0.01275997333903758, 39508000000, 
0.18849108034719494, -0.5269438828773823, -0.01275996483296311, 39542000000, 
0.1999140652428009, -0.5270897062552345, -0.012759939207020479, 39576000000, 
0.21133713185788475, -0.5272355318146549, -0.012759945459218467, 39610000000, 
0.22276022219445482, -0.5273813568996911, -0.012759965018620848, 39644000000, 
0.23425119571254605, -0.5275280475257099, -0.012759895718162953, 39678000000, 
0.24574230634503333, -0.527674736907662, -0.012759888181714623, 39712000000, 
0.25730126680803783, -0.5278222963269138, -0.01275986428490279, 39746000000, 
0.2688604176396742, -0.5279698576417923, -0.01275986109186013, 39780000000, 
0.2804873357171413, -0.528118279658945, -0.012759810242985618, 39814000000, 
0.2921144309518788, -0.5282667090018013, -0.012759813522159756, 39848000000, 
0.30374153086401806, -0.5284151344845874, -0.012759845447072296, 39882000000, 
0.3154366131611147, -0.5285644289026493, -0.01275977109448789, 39916000000, 
0.3271316232401433, -0.5287137232176115, -0.012759765145099983, 39950000000, 
0.33889464702416816, -0.5288638803637138, -0.01275974650478286, 39984000000, 
0.3506577448473423, -0.5290140476572432, -0.012759740015653557, 40018000000, 
0.3624886701412177, -0.5291650731049109, -0.012759688830763428, 40052000000, 
0.37431978281650574, -0.5293161019550671, -0.012759691370263644, 40086000000, 
0.38615080326398094, -0.5294671337912192, -0.012759723224283998, 40120000000, 
0.39804980058141604, -0.5296190270153458, -0.012759648143832859, 40154000000, 
0.4099489171524905, -0.5297709281525237, -0.012759633672844977, 40188000000, 
0.42191582849458503, -0.5299236846557923, -0.012759613170500454, 40222000000, 
0.43388283086300766, -0.530076453848669, -0.012759613551135736, 40256000000, 
0.4459177377256498, -0.5302300811753932, -0.012759571130633342, 40290000000, 
0.4579528120784176, -0.5303837149485714, -0.01275956832134907, 40324000000, 
0.470055634335468, -0.5305382112584718, -0.01275952551242703, 40358000000, 
0.48215870246101356, -0.5306927088639009, -0.012759522466267402, 40392000000, 
0.4942616883415688, -0.5308472101341309, -0.012759554637810793, 40426000000, 
0.5064327470872374, -0.5310025763917297, -0.012759481654094589, 40460000000, 
0.5186037019166849, -0.5311579419666739, -0.01275947067015502, 40494000000, 
0.5308426657502332, -0.5313141765838302, -0.012759450924751621, 40528000000, 
0.5430817023760688, -0.5314704084463352, -0.012759452524874808, 40562000000, 
0.5553208257166854, -0.5316266453353481, -0.012759470735715117, 40596000000, 
0.5676277202937938, -0.531783745822231, -0.012759398527061401, 40630000000, 
0.5799348022284818, -0.5319408456036417, -0.012759397224419732, 40664000000, 
0.5923097808583173, -0.5320988173581597, -0.012759367999535066, 40698000000, 
0.6046847921067182, -0.5322567840161353, -0.012759367429089471, 40732000000, 
0.6171276394205949, -0.5324156187152194, -0.012759313705099475, 40766000000, 
